id,organizattionName,category,postedBy,createdTime,message,likesCount,commentsCount,shareCount
117817371573308_939314436090260,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T23:50:01+0000,"जब्त गाडियों की जानकारी व्हाट्सएप पर | अधिक जानकारी के लिए कृप्या निचे दिए गए लिंक पर जाए :
 http://www.khaskhabar.com/picture-news/news-delhi-police-to-give-informations-on-siezed-vehicles-on-whatsapp-1-63302.html",1,0,
117817371573308_939314312756939,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T21:49:00+0000,"Delhi Traffic Police appeals to traffic violators to compound the amount of the fine on notices issued by Delhi Traffic Police U/S 133 MV Act 1988 in lieu of traffic offences committed by them while driving on Delhi roads which were noticed by cops, general public or any other source. Notices may have issued against your vehicle on the basis of complaints made against you by on Delhi Traffic Police Facebook Page, Whatsapp No., Helpline, Email etc; by cops, general public or any other source. You may check whether any notice is pending or not against your vehicle on the website of Delhi Traffic Police i.e https://delhitrafficpolice.nic.in or sending a message to mobile no. 9911452220 by typing N and then registration no. of the vehicle . For example: N DL6SK4560. 

You can contact the nearest Traffic Police Challaning Officer having E-Challan machine for compounding the notice. The officer will accept the compounding amount in cash and printed receipt of the payment containing 
all the details will be given to the person upon signing the receipt. 

Dr. Muktesh Chander IPS 
Special Commissioner of Police, Traffic
Delhi",0,0,
117817371573308_939314242756946,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T20:49:00+0000,"Delhi Traffic Police launched its Whatsapp No. 8750871493 on 16/10/2014. Since its inception it is running very successfully and a large number of members of general public have contacted us and sent 92,883 messages through Whatsapp. If you use Delhi Traffic police Whatsapp No. to complain about any traffic related issues like traffic violation, unauthorized parking, overcharging/refusal/ misbehavior by auto/taxi, faulty traffic signals or any other issue related to traffic problem, you may send photograph or short video clip showing the traffic violation and clear registration number of offending motor vehicle with details such as date, time and place of offence/incidence etc. on whatsapp mobile number 8750871493 for proper action by Delhi Traffic Police. We assure you of prompt action on your complaint and feedback subsequently.

Help us in our endeavour of 'Mobility with Safety'.

Dr. Muktesh Chander IPS
Special Commissioner of Police, Traffic
Delhi",22,2,4
117817371573308_939288309426206,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T17:55:58+0000,"NOTIFICATION

To regulate the movement of traffic, to ensure smooth flow of traffic and for convenience and safety of motorists and other road users, Entry, Plying and idle parking of goods vehicles has been prohibited, on the following road / stretches in Seemapuri Circle.

S No Name of the Road/ Road Stretch Type of the Vehicles Restriction Timing
1 GTB Hospital Road from GTB crossing (Road No 68) to GTB Chowk (Road No 64) HGVs, MGCs & LGVs 07:30 AM to 09:30 PM
2 Road between Dilshad Colony and Dilshad Garden residential area from Road no 62 to 64 LGVs 07:30 AM to 11:00 AM and 05:00 PM to 09:00 PM
3 Loni Road from Durga Puri Chowk to Wazirabad Road HGVs, MGCs & LGVs 07:30 AM to 11:00 AM and 05:00 PM to 09:30 PM

This order shall come into force with immediate effect.

अधिसूचना

यातायात के सुगम प्रवाह तथा वाहन चालकों एवं अन्य सड़क प्रयोगकर्ताओं की सुरक्षा एवं सुविधा को सुनिश्चित करने के लिए मालवाहक वाहनों को निम्नलिखित रोड पर प्रवेश,चलने एवं खड़ा करने पर अलग-अलग समय के लिए प्रतिबंधित किया गया हैII - I
क्रम.स. रोड का नाम वाहन प्रकृति प्रतिबंधित समय 
1. जी.टी.बी. हस्पताल रोड, जी.टी.बी. क्रासिंग (रोड संख्या 68) से जी.टी.बी. चौक (रोड संख्या 64) तक I भारी, मध्यम और हल्के मालवाहक वाहन प्रातः 7:30 बजे से रात 9:30 बजे तक I
2. दिलशाद कालोनी और दिलशाद गार्डन,रिहायशी इलाके के मध्य रोड, रोड संख्या 62 से रोड संख्या 64 तक II हलके मालवाहक वाहन प्रातः 7:30 बजे से 11:00 बजे और सायं 5:00 बजे से रात 9:00 बजे तक I
3. लोनी रोड, दुर्गा पूरी चौक से वजीराबाद रोड तक I भारी,मध्यम और हल्के मालवाहक वाहन I प्रातः 7:30 बजे से 11:00 और सायं 5:00 बजे से रात 9:30 बजे तक I
यह आदेश तत्काल प्रभाव से लागू होगा I

(आर.के. झा)
उपायुक्त पुलिस:
यातायात मुख्यालय: दिल्ली",2,1,
117817371573308_939286216093082,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T17:46:43+0000,"NOTIFICATION

Service Road along with Badarpur Road near Meethapur/Jaitpur Mor, Delhi shall be used as a TSR Stand for halting and parking of 5 TSRs at a time with the condition that the notifying authority reserves the right to cancel the notification subsequently in the public interest. This order shall come into force with immediate effect.

अधिसूचना

बदरपुर रोड के साथ वाली सर्विस रोड पर मीठापुर/जैतपुर मोड़ के नजदीक एक समय में 5 तिपहिया वाहनों को रोकने एवं ठहरने के लिए प्रयोग कर सकते हैं| अधिसूचना जारी करने वाली प्राधिकारी शक्ति (अथॉरिटी) के पास यह अधिकार सुरक्षित रहेगा कि जनता की सुविधा को ध्यान में रखते हुए इस अधिसूचना को किसी भी समय निरस्त कर सकती है|
यह आदेश तत्काल प्रभाव से लागू होगा |
 
                        
(आर. के. झा)
उपायुक्त पुलिस:
यातायात मुख्यालय: दिल्ली",2,0,
117817371573308_939279682760402,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T17:19:17+0000,,14,1,1
117817371573308_939277176093986,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T17:08:53+0000,"Traffic Alert

रोड नंबर 231, 226 सिगनल नंबर 82 सेक्टर 22 द्वारका पर सीवर के लिए गड्डा खोद हुआ हैं | कर्प्या वहाँ चालक सावधानी से चलें| असुविधा के लिए खेद हैं|",6,1,
117817371573308_939275252760845,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T17:04:58+0000,"Traffic Alert 

रोड नंबर 226 सेक्टर 21 क्रोसिंग से डीडीए बूस्टर पंप रोड तक यातायात बाधित हैं | वाहन  चालक सावधान रहें | असुविधा के लिए खेद हैं |",8,0,
117817371573308_939273756094328,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T16:59:58+0000,"Traffic Alert

इस्कान चौक रोड 216,203 सेक्टर 13  द्वारका पर दिल्ली जल बोर्ड वालों ने बड़ा गड्डा खोद रखा हैं जिसका वाहन चालक ध्यान रखे | असुविधा के लिए खेद हैं|",1,0,
117817371573308_939258042762566,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T16:08:31+0000,"PRESS RELEASE

For Repeated traffic violations of drunken driving, dangerous driving, over speeding etc. driving licenses of the violators are liable to be suspended/cancelled under the provisions of Motor Vehicles Act, 1988. In order to have a deterrent effect on repeat traffic offenders, more than 4,000 driving licenses have been suspended by Transport Department, GNCT of Delhi and the Courts of Metropolitan Magistrates in the NCT of Delhi. A large number of traffic violators, whose driving licenses have been suspended, have yet not deposited their driving licenses with Motor Licensing Officer (MLO) of Transport Department, GNCT of Delhi. Non deposition of the suspended driving license with Transport Department amounts to offence of criminal breach of trust for which a case under section 406 of the Indian Penal Code can be registered against the violator and the punishment of “imprisonment of either description for a term which may extend to three years, or with fine, or with both” has been prescribed in law. The Delhi Traffic Police hereby advise and warn all the motorists, whose driving licenses have been suspended by the authorities, to immediately deposit the same with Transport Department, GNCT of Delhi, failing which a case under section 406 IPC is likely to be registered against them. One such Case has already been registered in police station Sangam Vihar. 

प्रेस विज्ञप्ति 

 शराब पीकर ट्रैफिक नियमों का बार बार उल्लंघन, खतरनाक ड्राइविंग, गति सीमा से ज्यादा रफ़्तार से गाडी चलाना आदि  करने पर चालक का ड्राइविंग लाइसेंस यातायात अधिनियम, 1988  के अनुसार निलंबित/रद्द  किया जा सकता है | तथा इस क्रम में दिल्ली परिवहन विभाग,GNCTD  व महानगर दंडाधिकारी न्यायालय (Court of Metro Politian magistrates ) द्वारा NCT, Delhi में 4000 से जयादा ड्राइविंग लाइसेंस निलंबित  किये जा चुके हैं | बहुत संख्या में यातायात उल्लंघनकर्ताओं ने जिनके लाइसेंस निलंबित  किये जा चुके हैं उन्होंने अपने लाइसेंस परिवहन  विभाग के मोटर लाइसेंसिंग अधिकारी (MLO) के पास जमा नहीं करवाएं हैं | निलंबित  लाइसेंस को परिवहन विभाग में जमा नहीं करवाने पर यह अमानत में खयानत(Criminal Breach of Trust) का अपराध माना जाएगा तथा  उल्लंघनकर्ताओं के खिलाफ धारा 406 IPC  के अंतर्गत  मामला दर्ज किया जा सकता है | जिसमे कानून के अनुसार तीन साल की सजा व जुर्माना या दोनो एक साथ हो सकते हैं | दिल्ली यातायात पुलिस द्वारा सभी को सलाह व हिदायत दी जाती है कि जिनका ड्राइविंग लाइसेंस उपरोक्त विभागों द्वारा निलंबित  किया जा चुका है, वे अपना ड्राइविंग लाइसेंस तुरंत परिवहन विभाग GNCTD दफ्तर में जमा करवाएं अन्यथा उनके खिलाफ मामला धारा 406 IPC  में दर्ज किया जा सकता है | ऐसा ही एक मामला(FIR) थाना संगम विहार दिल्ली में दर्ज किया गया है |

(डॉ. मुक्तेश  चन्द्र)
विशेष पुलिस आयुक्त,
ट्रैफिक, दिल्ली",1,0,
117817371573308_939253682763002,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T15:52:41+0000,"PRESS RELEASE

Driving in a lane is sane driving. Driving in proper lane facilitate traffic to move smoothly. When traffic flows smoothly, there is less tailgating, less weaving in-and-out of traffic, and therefore fewer road accidents. Unwarranted changing of lane disturbs the traffic and rhythm of a driver and the tendency to lose control increases, which some time can be fatal. Lane courtesy promotes the smooth flow of traffic and helps drivers maintain an even pace. When traffic is flowing smoothly, road capacity is utilized to the fullest extent thereby ensuring uninterrupted flow of traffic.

Traffic lane lines are broken lines which permit lane changing with caution. Similarly, bus lane is a continuous white line painted on the road on extreme left lane which is to be only used by buses, heavy goods vehicles, medium goods vehicles and four wheeled light goods vehicles. Hon’ble Supreme Court of India in CWP No. 13029/85 – M.C. Mehta Vs. UOI & Ors. has directed that these vehicles shall be confined to the bus lane and equally no other motorized vehicle is permitted to enter upon the bus lane. As a part of lane driving on Delhi roads by other transport vehicles, the Delhi Traffic Police under the provisions of Rule 22 of Rules of Road Regulation, 1989 read with Rule 111 of Delhi Motor Vehicles Rules, 1993 vide Notification No. 7500-7650/TE(D-II)/Traffic dated 18.6.2010 has further designated the following pattern of lanes for plying of light four wheeled and three wheeled light goods vehicles: -

1. Extreme left lane i.e. Bus Lane for the plying of light four wheeled transport vehicles such as Omni Cargo, Mahindra Pick-up, Taxi, Tourist Taxi, Motor Cabs, RTV etc. on all roads having six lanes with or without a provision of central median.
2. Middle lane or 2nd lane i.e. along the Bus Lane for plying of three wheeled light goods vehicles and TSRs on all six lane roads with or without a provision of central median.
3. Extreme left lane for the plying of light four wheeled transport vehicles such as Omni Cargo, Mahindra Pick Up, Taxi, Tourist Taxi, Motor Cab, RTVs etc. and three wheeled light goods vehicles and TSRs on all four lane roads with or without a provision of central median and where the bus lane has not been segregated/marked.
4. For ensuring regulated movement of light four wheeled and three wheeled transport vehicles and better road discipline on the roads of NCT of Delhi in the interest of safety of all road users, these motor vehicles can change their respective lanes 50 mtrs. before an intersection for purpose of turning.

For motorized traffic other than the transport vehicles both goods and passengers, the extreme right lane on all roads having six or more lanes with provision of central median is generally for fast moving traffic. Wherever permitted, the lane changing from one lane to the other should be undertaken with caution and giving proper signal/indication. However, unwarranted changing of lane should be avoided in the general interest of safety of all road users.

White colour is generally used for carriageway (road) markings. For indicating restrictions yellow markings are also used. On a two way road which is not divided by any central verge/railings/any other means, the centre line separates the streams of traffic coming from opposite directions and facilitate their movement. This line can be crossed if overtaking is essential provided the oncoming carriageway is clear.

The central lines can be: -
i) Single broken line
ii) Single continuous solid line
iii) A double solid line or a combination of solid line and broken line.

Single solid line generally white should not be crossed, however, lane changing is discouraged. Whereas, single solid yellow line which is basically an imaginary central verge, should never be crossed and overtaking is strictly prohibited. 
On a road with two centre solid lines of yellow/white colour, where visibility is restricted in both directions, neither stream of traffic is allowed is to cross the lines. Overtaking is also prohibited in both the directions. Similarly, right turn maneuvers are strictly prohibited.

If the line on the driver’s side is broken, he may cross or straddle it. Overtaking is allowed but only if it is safe to do so. If the line of driver’s side is continuous, he must not cross/overlap it. For Single yellow, driver cannot cross the line except while turning right or taking U turn.

In addition, a stop line is a single solid white line painted across the road before the zebra crossings and intersection. This line indicates that all vehicles must stop before it when signal is red or as directed by traffic police man on duty. In addition, border or edge lines are continuous line at the edge of the road and mark the limits of the main carriageway upto which a driver can safely move.

While changing lanes adequate precautions should be taken. Use of mirrors should be undertaken in right perspective. Traffic moving on the right should be given precedence as it has the right of way.

In order to bring about a visible impact on driver behaviour in the city and ensure lane discipline amongst motorists, the Delhi Traffic Police are laying more emphasis on prosecuting motorists found indulging in improper lane changing, road hogging between the stream of traffic, not driving in the designated lane. 68,182  were prosecuted so far. 

Thus all the motorists are once again requested to adhere to the traffic rules and regulations in their own interest and in the interest of the safety of other road users to make Delhi roads safer for all concerned.

(DR. MUKTESH CHANDER)
Special Commissioner of Police
Traffic, Delhi",8,1,
117817371573308_939236826098021,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T15:24:34+0000,"In order to facilitate the compounding of pending notice issued for traffic violations, Delhi Traffic Police has created a facility wherein a Traffic Police Challaning Officer with E-challan machine can receive the payment in cash for compounding the notice. The notices are issued u/s 133 MV Act for the various traffic violations committed by the road users. Presently, one is required to deposit the compounding amount at the seven Cash Collection Centres located in different parts of Delhi.  However, now instead of going to any such Centre, one can contact the nearest Traffic Police Challaning Officer having E-challan machine for compounding the notice. The officer will accept the compounding amount in cash and printed receipt of the payment containing all the details will be given to the person upon signing the receipt. Henceforth, the pending notices can be compounded with any Challaning Officer of Delhi Traffic Police at anytime and anywhere in Delhi on all seven days of the week. 

यातायात नियमों के उल्लंघन के सम्बन्ध में धारा- 133 M.V. Act. के अन्तर्गत जारी किए गए नोटिस का भुगतान दिल्ली यातायात पुलिस अधिकारी, जिसके पास e-challan Machine हो, के पास जाकर नकद राशि देकर कर सकते हैं | वर्तमान में इन नोटिस का भुगतान दिल्ली के विभिन्न भागों में स्थित सात नकद collection centres पर होता था | लेकिन, अब आप उपरोक्त नोटिस के भुगतान के लिए अपने नजदीकी यातायात पुलिस अधिकारी, जिसके पास e-challan Machine हो, से संपर्क करे वह आपसे नोटिस पर लिखी राशि हासिल करके आपको उसकी रसीद देगा |
अब से आप अपने नोटिस का भुगतान दिल्ली में कही भी, किसी भी समय सातों दिन, यातायात पुलिस अधिकारी के पास जाकर कर सकते हैं |

अतिरिक्त पुलिस आयुक्त,
ट्रैफिक (ऑपरेशंस) दिल्ली",1,0,
117817371573308_939228089432228,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T14:50:46+0000,"Transport Department of Delhi Government is organizing Special Camp to issue licences to the drivers of E—rickshaws and shortly the E- Rickshaws will start plying on Delhi roads after fulﬁlling the prescribed conditions. In order to make E—rickshaw drivers aware about the Traffic Rules and Regulations, Delhi Traffic Police is organizing free training programme on every Monday from 1000 hrs to 1300 hrs since 2nd March, 2015 at Traffic Headquarter, Todapur. During the programme they will be briefed about Traffic Rules and Regulations, safe traffic practices and other road safety measures. A request has also been made to Transport Department, GNCT of Delhi to inform the E-rickshaw drivers attending the special camps organized for granting of driving licences to these drivers. Pamphlets in this regard are also being distributed at these camps. All E Rickshaw drivers are welcome to attend such program free of cost.
      
परिवहन विभाग, दिल्ली सरकार ई-रिक्शा के चालको को लाइसेन्स जारी करने के लिए एक विशेष कार्यक्रम आयोजित कर रहा है | जल्द ही नियम व विशेष शर्ते पूरी करने के बाद ई-रिक्शा सडको पर चलने लगेंगी | ई-रिक्शा के चालको को यातायात के नियम व कानून के बारे में जानकारी देने के लिए दिल्ली यातायात पुलिस नि:शुल्क ट्रेनिंग कार्यक्रम दिल्ली यातायात पुलिस मुख्यालय, देव प्रकाश शास्त्री मार्ग, पूसा, टोडापुर, दिल्ली में आयोजित कर रही है जो हर सोमवार को सुबह 10 बजे से दोपहर के 1 बजे तक आयोजित किया जायेगा| पहला कार्यक्रम 2 मार्च, 2015 को आयोजित किया गया था| इस कार्यक्रम के दौरान ई-रिक्शा के चालकों को यातायात के नियमों और सुरक्षित यातायात व अन्य सड़क सुरक्षा उपायों के बारे में जानकारी दी जाएगी |
परिवहन विभाग GNCT से भी अनुरोध किया गया है कि ई-रिक्शा के चालको को ड्राइविंग लाइसेंस प्राप्त करने के लिए ट्रेनिंग कार्यक्रम में भाग लेने के लिए सूचित करे |
सभी ई-रिक्शा चालकों का इस नि:शुल्क कार्यक्रम में स्वागत है | इन कार्यक्रमो के दौरान इससे सम्बंधित पर्चे भी वितरित किये जायेगे |

(Dr. Muktesh Chander) 
Special Commissioner of Police, 
Traffic Delhi",2,0,
117817371573308_939217809433256,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T14:14:29+0000,"दिल्ली पुलिस के सुझाव पर पिछले दिनों में दिल्ली यातायात विभाग ने ऐसे 90 वाहन चालकों के ड्राइविंग लाइसेंस रद्द कर दिए हैं जो दो या उससे अधिक बार खतरनाक तरीके से वाहन चलाते पकडे गए थे। इन्हें आदेश दिया गया है कि वे अपना लाइसेंस यातायात विभाग में तुरंत जमा करा दें अन्यथा उनके खिलाफ IPC की धारा 406 के अंतर्गत अपराधिक मामला भी दर्ज किया जा सकता है।
सुरक्षित तरीके से गाड़ी चलाने से आप भी सुरक्षित रहेंगे तथा आपका लाइसेंस भी सुरक्षित रहेगा वरना ज़ब्त कर लिया जाएगा।

डॉ मुक्तेश चन्दर (भा.पु.से.)
विशेष आयुक्त यातायात
दिल्ली पुलिस",6,1,1
117817371573308_939209936100710,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T13:51:48+0000,"SC concerned over growing rash driving cases, urges stricter punishment - you may kindly see the details by clicking on the link given below :
http://indianexpress.com/article/cities/delhi/supreme-court-wants-stricter-punishment-for-rash-driving/",2,0,
117817371573308_939200836101620,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T13:18:25+0000,"Traffic Alert

A DTC bus No. DL1PC3273 has broken down  in the carriageway running from Moolchand towards South Extension, causing congestion, will be removed soon. Inconvenience regretted.",1,0,
117817371573308_939199696101734,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T13:12:51+0000,"Traffic Alert

Tomorrow (i.e. 03.05.2015) from 07:00 a.m. to 11:00 p.m., all the traffic coming from Tilak Marg, Mathura Road and Sikandara Road moving towards IP Marg will take compulsory left turn on DDU Marg and then will take right turn on Vishnu Digambar Marg and then take right turn on Kotla Marg. The vehicles who want to go Delhi Gate will take left turn on Bahadur Shah Zafar Marg (BSZ Marg) and the vehicles who want to go IP Marg will take right turn on Bahadur Shah Zafar Marg (BSZ Marg) and then will take left turn on IP Marg.",3,0,1
117817371573308_939197396101964,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T13:03:20+0000,"Drunken driver is like a suicide bomber set out to kill, says Delhi court - Kindly see the details by clicking on the link given below :
http://www.dnaindia.com/india/report-drunken-driver-is-like-a-suicide-bomber-set-out-to-kill-says-delhi-court-2073498",20,0,
117817371573308_939195416102162,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T13:01:23+0000,,2,0,
117817371573308_939190899435947,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T12:38:30+0000,"Delhi Traffic Police appeals to traffic violators to compound the amount of the fine on notices issued by Delhi Traffic Police U/S 133 MV Act 1988 in lieu of traffic offences committed by them while driving on Delhi roads which were noticed by cops, general public or any other source. Notices may have issued against your vehicle on the basis of complaints made against you by on Delhi Traffic Police Facebook Page, Whatsapp No., Helpline, Email etc; by cops, general public or any other source. You may check whether any notice is pending or not against your vehicle on the website of Delhi Traffic Police i.e https://delhitrafficpolice.nic.in or sending a message to mobile no. 9911452220 by typing N and then registration no. of the vehicle . For example: N DL6SK4560. 

You can contact the nearest Traffic Police Challaning Officer having E-Challan machine for compounding the notice. The officer will accept the compounding amount in cash and printed receipt of the payment containing 
all the details will be given to the person upon signing the receipt. 

Dr. Muktesh Chander IPS 
Special Commissioner of Police, Traffic
Delhi",2,0,
117817371573308_939184686103235,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T12:13:12+0000,"TRAFFIC ADVISORY

Traffic will remain heavy at Ashram Chowk (Mathura Road) from 06 PM to 10 PM because DMRC work is going on there and the road has been narrowed at Ashram Chowk. Inconvenience regretted. 

आश्रम चौक (मथुरा रोड ) पर 6PM से 10PM तक यातायात ज्यादा रहेगा| वहां पर DMRC का काम चल रहा है|जिसकी वजह से सड़क को संकुचित कर दिया गया हैं| असुविधा के लिए खेद हैं|",3,0,
117817371573308_939177586103945,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T11:49:29+0000,"TRAFFIC ADVISORY

In the peak hours, Traffic will remain heavy on Road No. 57 near Bihari Colony Red Light (Shahdara) because DMRC work is going on there. Inconvenience regretted. 

पीक घंटो (Peak hours) के दौरान  रोड नंबर 57 बिहारी कालोनी लाल बती (शाहदरा ) के पास यातायात ज्यादा रहेगा, क्योंकि वहां पर DMRC का काम चल रहा हैं| असुविधा के लिए खेद हैं|",1,0,
117817371573308_939153849439652,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T11:29:01+0000,"Traffic Alert
Tomorrow (i.e. 03.05.2015) from 07:00 a.m. to 11:00 p.m., all the traffic coming from Tilak Marg, Mathura Road and Sikandara Road moving towards IP Marg will take compulsory left turn on DDU Marg and then will take right turn on Vishnu Digambar Marg and then take right turn on Kotla Marg. The vehicles who want to go Delhi Gate will take left turn on Bahadur Shah Zafar Marg (BSZ Marg) and the vehicles who want to go IP Marg will take right turn on Bahadur Shah Zafar Marg (BSZ Marg) and then will take left turn on IP Marg.",7,0,
117817371573308_939153789439658,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T11:00:01+0000,"Traffic Alert
Tomorrow (i.e. 03.05.2015) from 07:00 a.m. to 11:00 p.m., all the traffic coming from Tilak Marg, Mathura Road and Sikandara Road moving towards IP Marg will take compulsory left turn on DDU Marg and then will take right turn on Vishnu Digambar Marg and then take right turn on Kotla Marg. The vehicles who want to go Delhi Gate will take left turn on Bahadur Shah Zafar Marg (BSZ Marg) and the vehicles who want to go IP Marg will take right turn on Bahadur Shah Zafar Marg (BSZ Marg) and then will take left turn on IP Marg.",3,1,
117817371573308_939164702771900,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T10:47:36+0000,"TRAFFIC ADVISORY

In the peak hours, Traffic will remain heavy in the carriageway from Narayana towards Rajouri Garden because DMRC work is going on Ring Road before Mayapuri Flyover and the road has been narrowed through barricading. Inconvenience regretted. 

पीक घंटो (Peak hours) के दौरान , नारायणा से ,राजोरी गार्डन की तरफ यातायात ज्यादा रहेगा | मायापुरी फ्लाईओवर से पहले रिंग रोड पर DMRC का काम चल रहा हैं जिसके लिए barricading के माध्यम से सड़क को संकुचित कर दिया गया हैं| असुविधा के लिए खेद हैं|",2,0,
117817371573308_939153652773005,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T10:02:27+0000,"Traffic Alert
Tomorrow (i.e. 03.05.2015) from 07:00 a.m. to 11:00 p.m., all the traffic coming from Tilak Marg, Mathura Road and Sikandara Road moving towards IP Marg will take compulsory left turn on DDU Marg and then will take right turn on Vishnu Digambar Marg and then take right turn on Kotla Marg. The vehicles who want to go Delhi Gate will take left turn on Bahadur Shah Zafar Marg (BSZ Marg) and the vehicles who want to go IP Marg will take right turn on Bahadur Shah Zafar Marg (BSZ Marg) and then will take left turn on IP Marg.",1,0,
117817371573308_939149939440043,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T09:48:32+0000,"Traffic Alert

A Traula No. RJ05GA8645 has broken down in the carriageway running from Dhaula Kuan towards Rajori Garden, causing congestion, will be removed soon.Inconvenience regretted.",3,0,
117817371573308_939144979440539,Delhi Traffic Police,Government organization,Delhi Traffic Police,2015-05-02T09:25:43+0000,"NOTIFICATION
Service Road along with Badarpur Road near Meethapur/Jaitpur Mor, Delhi shall be used as a TSR Stand for halting and parking of 5 TSRs at a time with the condition that the notifying authority reserves the right to cancel the notification subsequently in the public interest. This order shall come into force with immediate effect.
अधिसूचना
बदरपुर रोड के साथ वाली सर्विस रोड पर मीठापुर/जैतपुर मोड़ के नजदीक एक समय में 5 तिपहिया वाहनों को रोकने एवं ठहरने के लिए प्रयोग कर सकते हैं| अधिसूचना जारी करने वाली प्राधिकारी शक्ति (अथॉरिटी) के पास यह अधिकार सुरक्षित रहेगा कि जनता की सुविधा को ध्यान में रखते हुए इस अधिसूचना को किसी भी समय निरस्त कर सकती है|
यह आदेश तत्काल प्रभाव से लागू होगा |

(आर. के. झा)
उपायुक्त पुलिस:
यातायात मुख्यालय: दिल्ली",2,1,
129115403803409_813667825348160,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-05-02T03:30:06+0000,"On 2nd May 2015 at 18.30hrs a rally/procession from Sikkim House, 4/1 Middleton Row to ''Y'' Road via Middleton Row > Camac Street > Middleton Street > J.L.Nehru Road > Dorina crossing. Expected strength:- 300.",12,0,
129115403803409_813667275348215,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-05-02T03:25:46+0000,On 2nd May 2015 at 15.00hrs a rally/procession from Hazra crossing to Nalanda Park (beside Bowbazar PS). Expected strength:- 600/700.,9,0,
129115403803409_813666378681638,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-05-02T03:20:07+0000,On 2nd May 2015 at 10.00hrs a rally/meeting at R.R.Avenue.  Procession from Howrah & Sealdah Railway Station to R.R.Avenue. Expected strength:- 700/800.,12,0,1
129115403803409_812925445422398,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-30T04:53:22+0000,,17,1,2
129115403803409_812897762091833,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-30T02:36:12+0000,"On 30.04.15. at about a procession will be taken out from P.C. Jewellery Shop on Elgin Road and it will proceed towards Mukta Mancha via- ATM Road-J L Nehru Rd.-Cathedral Rd., expected strength 200/250. Regards.",16,2,1
129115403803409_812896845425258,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-30T02:31:41+0000,"On 30.04.15. at about a procession will be taken out from Desapriya Park, Kolkata and it will proceed towards 527, VIP Nagar, Kolkata. via- Rash Behari Avenue-Bijan Setu -Khagen Sen Rd.- Swinhoe Lane - Girindra Sekhar Bose Road-Bedia Danga-Picnic Garden- R B Connectore - E. M. Bye Pass upto VIP Nagar.Expected strength 1500/2000.Regards.",15,0,1
129115403803409_812894708758805,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-30T02:22:04+0000,"On 30.04.15. at about a procession will be taken out from Sealdah, Big Bazar and it will move along B B Ganguly Street-Bowbazar Crossing - B B Ganguly Street & Phears Lane Crossing. Regards.",28,1,2
129115403803409_812629232118686,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-29T13:30:31+0000,"Due to house collapse, M.G. Road(East bound) traffic is closed from Strand road. Please avail Brabourne Road. Regards.",37,8,2
129115403803409_812475215467421,Kolkata Traffic Police,Product/service,Kolkata Traffic Police,2015-04-29T03:24:58+0000,On 29th April 2015 at 15.30hrs a rally / procession from RMS Square to R.R.Avenue via N.C.Street > R.A.Kidwai Road > S.N.Banerjee Road > Dorina crossing. Expected strength:- 1300.,18,0,
